0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,URL
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/john-parker-wilson-1.html
Alabama,SEC,QB,5,3,-6,-2.0,1,3,-6,-2.0,1,,,,,,https://www.sports-reference.com/cfb/players/john-parker-wilson-1.html
Alabama,SEC,SO,QB,13,82,83,1.0,0,1,-4,-4.0,0,83,79,1.0,0,https://www.sports-reference.com/cfb/players/john-parker-wilson-1.html
Alabama,SEC,JR,QB,13,81,104,1.3,5,81,104,1.3,5,,,,,https://www.sports-reference.com/cfb/players/john-parker-wilson-1.html
Alabama,SEC,SR,QB,14,72,-6,-0.1,5,72,-6,-0.1,5,,,,,https://www.sports-reference.com/cfb/players/john-parker-wilson-1.html
Alabama,238,175,0.7,11,1,-4,-4.0,0,239,171,0.7,11,,,,,https://www.sports-reference.com/cfb/players/john-parker-wilson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
Western Michigan,MAC,FR,QB,7,38,59,1.6,1,38,59,1.6,1,,,,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
Western Michigan,MAC,SO,QB,12,50,-69,-1.4,2,50,-69,-1.4,2,,,,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
Western Michigan,MAC,JR,QB,13,38,2,0.1,1,38,2,0.1,1,,,,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
Western Michigan,MAC,SR,QB,12,39,-101,-2.6,0,0,-5,0,39,-106,-2.7,0,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
Western Michigan,165,-109,-0.7,4,0,-5,0,165,-114,-0.7,4,,,,,,https://www.sports-reference.com/cfb/players/tim-hiller-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
Penn State,Big Ten,FR,QB,7,15,48,3.2,3,15,48,3.2,3,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
Penn State,Big Ten,JR,QB,8,12,78,6.5,2,12,78,6.5,2,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
Penn State,Big Ten,SR,QB,13,79,282,3.6,10,79,282,3.6,10,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
Penn State,Big Ten,SR,QB,13,84,211,2.5,7,84,211,2.5,7,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
Penn State,190,619,3.3,22,190,619,3.3,22,,,,,,,,,https://www.sports-reference.com/cfb/players/daryll-clark-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
Wake Forest,ACC,FR,QB,14,52,-71,-1.4,0,1,19,19.0,1,53,-52,-1.0,1,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
Wake Forest,ACC,SO,QB,11,61,32,0.5,1,61,32,0.5,1,,,,,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
Wake Forest,ACC,JR,QB,13,104,144,1.4,1,104,144,1.4,1,,,,,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
Wake Forest,ACC,SR,QB,12,70,56,0.8,2,4,50,12.5,0,74,106,1.4,2,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
Wake Forest,287,161,0.6,4,5,69,13.8,1,292,230,0.8,5,,,,,https://www.sports-reference.com/cfb/players/riley-skinner-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
Texas,Big 12,FR,QB,8,27,87,3.2,1,27,87,3.2,1,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
Ole Miss,SEC,SO,QB,13,57,60,1.1,3,2,42,21.0,0,59,102,1.7,3,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
Ole Miss,SEC,JR,QB,13,52,101,1.9,3,52,101,1.9,3,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
Overall,136,248,1.8,7,2,42,21.0,0,138,290,2.1,7,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
Texas,27,87,3.2,1,27,87,3.2,1,,,,,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
Ole Miss,109,161,1.5,6,2,42,21.0,0,111,203,1.8,6,,,,,https://www.sports-reference.com/cfb/players/jevan-snead-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sam-bradford-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sam-bradford-1.html
Oklahoma,Big 12,FR,QB,14,31,7,0.2,0,31,7,0.2,0,,,,,https://www.sports-reference.com/cfb/players/sam-bradford-1.html
Oklahoma,Big 12,SO,QB,14,42,47,1.1,5,42,47,1.1,5,,,,,https://www.sports-reference.com/cfb/players/sam-bradford-1.html
Oklahoma,Big 12,JR,QB,3,4,-18,-4.5,0,4,-18,-4.5,0,,,,,https://www.sports-reference.com/cfb/players/sam-bradford-1.html
Oklahoma,77,36,0.5,5,77,36,0.5,5,,,,,,,,,https://www.sports-reference.com/cfb/players/sam-bradford-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
West Virginia,Big East,SO,QB,6,32,176,5.5,3,32,176,5.5,3,,,,,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
West Virginia,Big East,SO,QB,10,49,327,6.7,3,49,327,6.7,3,,,,,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
West Virginia,Big East,JR,QB,9,36,169,4.7,1,1,-1,-1.0,0,37,168,4.5,1,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
West Virginia,Big East,SR,QB,13,117,466,4.0,6,117,466,4.0,6,,,,,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
West Virginia,234,1138,4.9,13,1,-1,-1.0,0,235,1137,4.8,13,,,,,https://www.sports-reference.com/cfb/players/jarrett-brown-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/levi-brown-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/levi-brown-1.html
Troy,Sun Belt,JR,QB,10,33,17,0.5,0,33,17,0.5,0,,,,,https://www.sports-reference.com/cfb/players/levi-brown-1.html
Troy,Sun Belt,SR,QB,13,54,7,0.1,1,1,17,17.0,0,55,24,0.4,1,https://www.sports-reference.com/cfb/players/levi-brown-1.html
Troy,87,24,0.3,1,1,17,17.0,0,88,41,0.5,1,,,,,https://www.sports-reference.com/cfb/players/levi-brown-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
Oregon State,Pac-10,FR,QB,9,3,-10,-3.3,1,3,-10,-3.3,1,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
Oregon State,Pac-10,SO,QB,11,36,-115,-3.2,0,36,-115,-3.2,0,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
Oregon State,Pac-10,JR,QB,5,6,-28,-4.7,0,6,-28,-4.7,0,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
Oregon State,Pac-10,SR,QB,13,48,-160,-3.3,2,48,-160,-3.3,2,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
Oregon State,93,-313,-3.4,3,93,-313,-3.4,3,,,,,,,,,https://www.sports-reference.com/cfb/players/sean-canfield-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jimmy-clausen-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jimmy-clausen-1.html
Notre Dame,Ind,FR,QB,10,62,-187,-3.0,2,62,-187,-3.0,2,,,,,https://www.sports-reference.com/cfb/players/jimmy-clausen-1.html
Notre Dame,Ind,SO,QB,13,54,-73,-1.4,0,54,-73,-1.4,0,,,,,https://www.sports-reference.com/cfb/players/jimmy-clausen-1.html
Notre Dame,Ind,JR,QB,12,59,-95,-1.6,3,59,-95,-1.6,3,,,,,https://www.sports-reference.com/cfb/players/jimmy-clausen-1.html
Notre Dame,175,-355,-2.0,5,175,-355,-2.0,5,,,,,,,,,https://www.sports-reference.com/cfb/players/jimmy-clausen-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/max-hall-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/max-hall-1.html
Brigham Young,MWC,SO,QB,13,52,14,0.3,1,52,14,0.3,1,,,,,https://www.sports-reference.com/cfb/players/max-hall-1.html
Brigham Young,MWC,JR,QB,13,65,115,1.8,4,65,115,1.8,4,,,,,https://www.sports-reference.com/cfb/players/max-hall-1.html
Brigham Young,MWC,SR,QB,13,72,75,1.0,2,72,75,1.0,2,,,,,https://www.sports-reference.com/cfb/players/max-hall-1.html
Brigham Young,189,204,1.1,7,189,204,1.1,7,,,,,,,,,https://www.sports-reference.com/cfb/players/max-hall-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
Northwestern,Big Ten,FR,QB,5,48,263,5.5,2,48,263,5.5,2,,,,,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
Northwestern,Big Ten,SO,QB,4,2,8,4.0,0,2,8,4.0,0,,,,,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
Northwestern,Big Ten,JR,QB,8,68,321,4.7,1,68,321,4.7,1,,,,,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
Northwestern,Big Ten,SR,QB,13,150,295,2.0,8,1,24,24.0,1,151,319,2.1,9,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
Northwestern,268,887,3.3,11,1,24,24.0,1,269,911,3.4,12,,,,,https://www.sports-reference.com/cfb/players/mike-kafka-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
Central Michigan,MAC,FR,QB,14,132,521,3.9,7,1,2,2.0,0,133,523,3.9,7,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
Central Michigan,MAC,SO,QB,14,188,1122,6.0,19,1,32,32.0,1,189,1154,6.1,20,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
Central Michigan,MAC,JR,QB,11,168,592,3.5,6,168,592,3.5,6,,,,,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
Central Michigan,MAC,SR,QB,14,183,713,3.9,15,1,24,24.0,0,184,737,4.0,15,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
Central Michigan,671,2948,4.4,47,3,58,19.3,1,674,3006,4.5,48,,,,,https://www.sports-reference.com/cfb/players/dan-lefevour-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
Duke,ACC,FR,QB,12,99,-74,-0.7,1,99,-74,-0.7,1,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
Duke,ACC,SO,QB,12,96,-148,-1.5,2,96,-148,-1.5,2,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
Duke,ACC,JR,QB,11,69,96,1.4,2,69,96,1.4,2,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
Duke,ACC,SR,QB,12,86,48,0.6,4,86,48,0.6,4,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
Duke,350,-78,-0.2,9,350,-78,-0.2,9,,,,,,,,,https://www.sports-reference.com/cfb/players/thaddeus-lewis-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
Texas,Big 12,FR,QB,13,68,170,2.5,2,68,170,2.5,2,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
Texas,Big 12,SO,QB,13,114,492,4.3,4,114,492,4.3,4,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
Texas,Big 12,JR,QB,13,136,561,4.1,11,136,561,4.1,11,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
Texas,Big 12,SR,QB,14,129,348,2.7,3,129,348,2.7,3,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
Texas,447,1571,3.5,20,447,1571,3.5,20,,,,,,,,,https://www.sports-reference.com/cfb/players/colt-mccoy-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/tony-pike-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/tony-pike-1.html
Cincinnati,Big East,SO,QB,5,7,75,10.7,0,7,75,10.7,0,,,,,https://www.sports-reference.com/cfb/players/tony-pike-1.html
Cincinnati,Big East,JR,QB,12,56,47,0.8,1,56,47,0.8,1,,,,,https://www.sports-reference.com/cfb/players/tony-pike-1.html
Cincinnati,Big East,SR,QB,10,31,6,0.2,2,31,6,0.2,2,,,,,https://www.sports-reference.com/cfb/players/tony-pike-1.html
Cincinnati,94,128,1.4,3,94,128,1.4,3,,,,,,,,,https://www.sports-reference.com/cfb/players/tony-pike-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
Oklahoma State,Big 12,FR,QB,7,29,144,5.0,1,29,144,5.0,1,,,,,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
Oklahoma State,Big 12,SO,QB,13,140,847,6.1,9,140,847,6.1,9,,,,,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
Oklahoma State,Big 12,JR,QB,13,146,562,3.8,8,1,21,21.0,0,147,583,4.0,8,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
Oklahoma State,Big 12,SR,QB,12,111,305,2.7,4,111,305,2.7,4,,,,,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
Oklahoma State,426,1858,4.4,22,1,21,21.0,0,427,1879,4.4,22,,,,,https://www.sports-reference.com/cfb/players/zac-robinson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
Florida,SEC,FR,QB,14,89,469,5.3,8,89,469,5.3,8,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
Florida,SEC,SO,QB,13,210,895,4.3,23,210,895,4.3,23,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
Florida,SEC,JR,QB,14,176,673,3.8,12,176,673,3.8,12,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
Florida,SEC,SR,QB,14,217,910,4.2,14,217,910,4.2,14,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
Florida,692,2947,4.3,57,692,2947,4.3,57,,,,,,,,,https://www.sports-reference.com/cfb/players/tim-tebow-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-colburn-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-colburn-1.html
Fresno State,WAC,FR,QB,4,1,2,2.0,0,1,2,2.0,0,,,,,https://www.sports-reference.com/cfb/players/ryan-colburn-1.html
Fresno State,WAC,JR,QB,13,66,171,2.6,2,66,171,2.6,2,,,,,https://www.sports-reference.com/cfb/players/ryan-colburn-1.html
Fresno State,WAC,SR,QB,13,95,75,0.8,3,95,75,0.8,3,,,,,https://www.sports-reference.com/cfb/players/ryan-colburn-1.html
Fresno State,162,248,1.5,5,162,248,1.5,5,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-colburn-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
Florida Atlantic,Sun Belt,FR,QB,3,5,-17,-3.4,1,0,0,0,5,-17,-3.4,1,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
Florida Atlantic,Sun Belt,SO,QB,4,3,10,3.3,0,0,0,0,3,10,3.3,0,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
Florida Atlantic,Sun Belt,JR,QB,10,35,19,0.5,3,35,19,0.5,3,,,,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
Florida Atlantic,Sun Belt,SR,QB,12,55,-189,-3.4,0,55,-189,-3.4,0,,,,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
Florida Atlantic,98,-177,-1.8,4,0,0,0,98,-177,-1.8,4,,,,,,https://www.sports-reference.com/cfb/players/jeff-van-camp-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
TCU,MWC,FR,QB,13,98,232,2.4,5,1,27,27.0,0,99,259,2.6,5,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
TCU,MWC,SO,QB,11,113,432,3.8,8,113,432,3.8,8,,,,,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
TCU,MWC,JR,QB,13,116,512,4.4,3,116,512,4.4,3,,,,,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
TCU,MWC,SR,QB,13,86,435,5.1,6,86,435,5.1,6,,,,,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
TCU,413,1611,3.9,22,1,27,27.0,0,414,1638,4.0,22,,,,,https://www.sports-reference.com/cfb/players/andy-dalton-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
Idaho,WAC,SO,QB,10,52,-75,-1.4,1,52,-75,-1.4,1,,,,,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
Idaho,WAC,SO,QB,12,76,-22,-0.3,1,76,-22,-0.3,1,,,,,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
Idaho,WAC,JR,QB,11,41,-55,-1.3,0,41,-55,-1.3,0,,,,,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
Idaho,WAC,SR,QB,13,59,-197,-3.3,1,1,-13,-13.0,0,60,-210,-3.5,1,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
Idaho,228,-349,-1.5,3,1,-13,-13.0,0,229,-362,-1.6,3,,,,,https://www.sports-reference.com/cfb/players/nathan-enderle-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html
Missouri,Big 12,FR,QB,5,6,22,3.7,0,6,22,3.7,0,,,,,https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html
Missouri,Big 12,SO,QB,13,103,204,2.0,3,1,-10,-10.0,0,104,194,1.9,3,https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html
Missouri,Big 12,JR,QB,13,112,232,2.1,5,112,232,2.1,5,,,,,https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html
Missouri,221,458,2.1,8,1,-10,-10.0,0,222,448,2.0,8,,,,,https://www.sports-reference.com/cfb/players/blaine-gabbert-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
Texas A&M,Big 12,SO,QB,5,13,111,8.5,3,13,111,8.5,3,,,,,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
Texas A&M,Big 12,SO,QB,12,94,114,1.2,3,2,41,20.5,0,96,155,1.6,3,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
Texas A&M,Big 12,JR,QB,13,145,506,3.5,8,145,506,3.5,8,,,,,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
Texas A&M,Big 12,SR,QB,7,79,146,1.8,2,79,146,1.8,2,,,,,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
Texas A&M,331,877,2.6,16,2,41,20.5,0,333,918,2.8,16,,,,,https://www.sports-reference.com/cfb/players/jerrod-johnson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
Nevada,WAC,FR,QB,11,105,593,5.6,6,105,593,5.6,6,,,,,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
Nevada,WAC,SO,QB,13,161,1130,7.0,17,161,1130,7.0,17,,,,,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
Nevada,WAC,JR,QB,13,161,1183,7.3,16,1,6,6.0,1,162,1189,7.3,17,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
Nevada,WAC,SR,QB,14,173,1206,7.0,20,173,1206,7.0,20,,,,,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
Nevada,600,4112,6.9,59,1,6,6.0,1,601,4118,6.9,60,,,,,https://www.sports-reference.com/cfb/players/colin-kaepernick-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jake-locker-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jake-locker-1.html
Washington,Pac-10,FR,QB,12,172,986,5.7,13,1,15,15.0,0,173,1001,5.8,13,https://www.sports-reference.com/cfb/players/jake-locker-1.html
Washington,Pac-10,SO,QB,4,56,180,3.2,3,56,180,3.2,3,,,,,https://www.sports-reference.com/cfb/players/jake-locker-1.html
Washington,Pac-10,JR,QB,12,112,388,3.5,7,112,388,3.5,7,,,,,https://www.sports-reference.com/cfb/players/jake-locker-1.html
Washington,Pac-10,SR,QB,12,114,385,3.4,6,1,16,16.0,0,115,401,3.5,6,https://www.sports-reference.com/cfb/players/jake-locker-1.html
Washington,454,1939,4.3,29,2,31,15.5,0,456,1970,4.3,29,,,,,https://www.sports-reference.com/cfb/players/jake-locker-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
Michigan,Big Ten,FR,QB,11,33,-38,-1.2,1,33,-38,-1.2,1,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
Arkansas,SEC,SO,QB,13,58,-29,-0.5,2,58,-29,-0.5,2,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
Arkansas,SEC,JR,QB,13,44,-74,-1.7,4,44,-74,-1.7,4,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
Overall,135,-141,-1.0,7,135,-141,-1.0,7,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
Michigan,33,-38,-1.2,1,33,-38,-1.2,1,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
Arkansas,102,-103,-1.0,6,102,-103,-1.0,6,,,,,,,,,https://www.sports-reference.com/cfb/players/ryan-mallett-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
Alabama,SEC,FR,QB,2,0,0,0,,,,,,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
Alabama,SEC,SO,QB,6,0,0,0,,,,,,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
Alabama,SEC,JR,QB,14,54,83,1.5,1,54,83,1.5,1,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
Alabama,SEC,SR,QB,13,60,-12,-0.2,1,60,-12,-0.2,1,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
Alabama,114,71,0.6,2,114,71,0.6,2,,,,,,,,,https://www.sports-reference.com/cfb/players/greg-mcelroy-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cam-newton-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cam-newton-1.html
Florida,SEC,FR,QB,5,16,103,6.4,3,16,103,6.4,3,,,,,https://www.sports-reference.com/cfb/players/cam-newton-1.html
Florida,SEC,SO,QB,1,5,10,2.0,1,5,10,2.0,1,,,,,https://www.sports-reference.com/cfb/players/cam-newton-1.html
Auburn,SEC,JR,QB,14,264,1473,5.6,20,2,42,21.0,1,266,1515,5.7,21,https://www.sports-reference.com/cfb/players/cam-newton-1.html
