"","Year","Player","Pos","wAV","From","To","AP1","PB","Starter","G","GS"
"381",2012,"Christo Bilukidi","DE",1,2012,2014,0,0,0,24,0
"382",2012,"Kheeston Randall","DT",1,2012,2012,0,0,0,12,0
"383",2012,"Travian Robertson","DT",1,2012,2014,0,0,0,13,0
"384",2012,"Greg Scruggs","DE",1,2012,2016,0,0,0,18,0
"385",2012,"Jake Bequette","DE",0,2012,2013,0,0,0,8,0
"386",2012,"Jerome Long","DT",0,2013,2013,0,0,0,3,0
"387",2012,"Jeris Pendleton","DT",0,2012,2013,0,0,0,5,0
"388",2012,"Tim Fugger","DE",NA,NA,NA,0,0,0,NA,NA
"389",2012,"Trevor Guyton","DE",NA,NA,NA,0,0,0,NA,NA
"390",2013,"Sheldon Richardson","DT",61,2013,2021,0,1,8,138,125
"391",2013,"Brandon Williams","DT",51,2013,2022,0,1,8,128,114
"392",2013,"Star Lotulelei","DT",48,2013,2021,0,0,7,119,115
"393",2013,"Johnathan Hankins","DT",44,2013,2022,0,0,8,138,120
"394",2013,"Kawann Short","DT",41,2013,2020,0,2,5,99,76
"395",2013,"Ezekiel Ansah","DE",39,2013,2020,0,1,5,93,74
"396",2013,"William Gholston","DE",37,2013,2022,0,0,7,153,87
"397",2013,"John Simon","DE",34,2013,2021,0,0,4,100,52
"398",2013,"Alex Okafor","DE",29,2013,2021,0,0,5,106,60
"399",2013,"Sylvester Williams","DT",29,2013,2020,0,0,4,102,63
"400",2013,"Bennie Logan","DT",28,2013,2018,0,0,5,89,63
"401",2013,"Akeem Spence","DT",27,2013,2022,0,0,4,117,57
"402",2013,"Margus Hunt","DE",18,2013,2021,0,0,1,114,26
"403",2013,"Nick Williams","DT",18,2014,2022,0,0,1,83,42
"404",2013,"Stacy McGee","DT",16,2013,2020,0,0,2,81,30
"405",2013,"Quinton Dial","DE",15,2013,2017,0,0,2,59,34
"406",2013,"John Jenkins","DT",15,2013,2022,0,0,1,116,30
"407",2013,"Chris Jones","DT",14,2013,2016,0,0,0,41,29
"408",2013,"Steven Means","DE",14,2013,2022,0,0,2,65,29
"409",2013,"Sharrif Floyd","DT",13,2013,2016,0,0,2,44,24
"410",2013,"Devin Taylor","DE",12,2013,2017,0,0,1,63,18
"411",2013,"Datone Jones","DE",10,2013,2020,0,0,0,68,9
"412",2013,"Bjoern Werner","DE",10,2013,2015,0,0,1,38,16
"413",2013,"David Bass","DE",9,2013,2017,0,0,0,64,11
"414",2013,"Dion Jordan","DE",9,2013,2020,0,0,0,63,5
"415",2013,"Tank Carradine","DE",7,2014,2019,0,0,0,46,8
"416",2013,"Jordan Hill","DT",6,2013,2016,0,0,0,31,1
"417",2013,"Armonty Bryant","DE",5,2013,2016,0,0,0,36,4
"418",2013,"Malliciah Goodman","DE",5,2013,2016,0,0,1,37,11
"419",2013,"Damontre Moore","DE",5,2013,2020,0,0,0,66,0
"420",2013,"Tourek Williams","DE",5,2013,2016,0,0,0,44,6
"421",2013,"Josh Boyd","DE",4,2013,2015,0,0,0,26,4
"422",2013,"Corey Lemonier","DE",4,2013,2016,0,0,0,51,3
"423",2013,"Mike Catapano","DE",3,2013,2016,0,0,0,29,4
"424",2013,"Michael Buchanan","DE",2,2013,2014,0,0,0,18,0
"425",2013,"Montori Hughes","DT",2,2013,2016,0,0,0,25,1
"426",2013,"Stansly Maponga","DE",2,2013,2015,0,0,0,26,0
"427",2013,"Lavar Edwards","DE",1,2013,2017,0,0,0,25,1
"428",2013,"David King","DE",1,2014,2017,0,0,0,17,0
"429",2013,"Ty Powell","DE",1,2013,2014,0,0,0,19,0
"430",2013,"Quanterus Smith","DE",1,2014,2014,0,0,0,15,0
"431",2013,"Everett Dawkins","DT",0,2013,2013,0,0,0,1,0
"432",2013,"Brandon Jenkins","DE",0,2013,2013,0,0,0,5,0
"433",2013,"Rufus Johnson","DE",0,2015,2015,0,0,0,1,0
"434",2013,"Kapron Lewis-Moore","DE",0,2015,2015,0,0,0,5,0
"435",2013,"Trevardo Williams","DE",0,2014,2014,0,0,0,3,0
"436",2013,"Joe Kruger","DE",NA,NA,NA,0,0,0,NA,NA
"437",2013,"Sam Montgomery","DE",NA,NA,NA,0,0,0,NA,NA
"438",2013,"Jared Smith","DT",NA,NA,NA,0,0,0,NA,NA
"439",2013,"Jesse Williams","DT",NA,NA,NA,0,0,0,NA,NA
"440",2014,"Aaron Donald","DT",115,2014,2022,7,9,9,138,134
"441",2014,"DeMarcus Lawrence","DE",59,2014,2022,0,3,6,120,102
"442",2014,"Jadeveon Clowney","DE",53,2014,2022,0,3,8,109,98
"443",2014,"DaQuan Jones","DT",50,2014,2022,0,0,8,132,126
"444",2014,"Stephon Tuitt","DE",38,2014,2020,0,0,6,91,79
"445",2014,"Shelby Harris","DE",33,2014,2022,0,0,4,98,64
"446",2014,"Devon Kennard","DE",33,2014,2022,0,0,5,118,74
"447",2014,"Shamar Stephen","DT",32,2014,2021,0,0,4,115,65
"448",2014,"Justin Ellis","DT",25,2014,2022,0,0,3,117,54
"449",2014,"Timmy Jernigan","DT",25,2014,2020,0,0,4,76,51
"450",2014,"Brent Urban","DT",19,2015,2022,0,0,2,92,31
"451",2014,"Aaron Lynch","DE",14,2014,2020,0,0,1,81,22
"452",2014,"Beau Allen","DT",13,2014,2019,0,0,1,90,16
"453",2014,"Cassius Marsh","DE",13,2014,2021,0,0,0,96,9
"454",2014,"Kony Ealy","DE",12,2014,2018,0,0,0,65,19
"455",2014,"Kareem Martin","DE",12,2014,2020,0,0,2,78,21
"456",2014,"Caraun Reid","DT",9,2014,2021,0,0,1,55,16
"457",2014,"Ra'Shede Hageman","DT",8,2014,2016,0,0,1,44,16
"458",2014,"Chris Smith","DE",8,2014,2021,0,0,0,72,2
"459",2014,"Will Sutton","DT",8,2014,2016,0,0,2,36,18
"460",2014,"Dominique Easley","DT",7,2014,2018,0,0,0,41,6
"461",2014,"Will Clarke","DE",6,2014,2018,0,0,0,53,0
"462",2014,"Daniel McCullers","DT",6,2014,2020,0,0,0,76,3
"463",2014,"Jay Bromley","DT",5,2014,2018,0,0,0,57,4
"464",2014,"Terrence Fede","DE",5,2014,2017,0,0,0,51,0
"465",2014,"Ed Stinson","DE",5,2014,2017,0,0,0,33,5
"466",2014,"Ryan Carrethers","DT",3,2014,2016,0,0,0,24,3
"467",2014,"Zach Moore","DE",3,2014,2018,0,0,0,26,2
"468",2014,"Khyri Thornton","DT",3,2015,2017,0,0,0,23,6
"469",2014,"Scott Crichton","DE",2,2014,2015,0,0,0,21,0
"470",2014,"Ego Ferguson","DT",2,2014,2015,0,0,0,20,1
"471",2014,"IK Enemkpali","DT",1,2014,2015,0,0,0,17,0
"472",2014,"Taylor Hart","DE",1,2015,2016,0,0,0,15,1
"473",2014,"Jeoffrey Pagan","DE",1,2014,2015,0,0,0,22,0
"474",2014,"Ken Bishop","DT",0,2014,2015,0,0,0,5,0
"475",2014,"Louis Nix","DT",0,2015,2015,0,0,0,4,0
"476",2014,"Larry Webster","DE",0,2016,2016,0,0,0,1,0
"477",2014,"Ben Gardner","DE",NA,NA,NA,0,0,0,NA,NA
"478",2014,"Kaleb Ramsey","DE",NA,NA,NA,0,0,0,NA,NA
"479",2014,"Michael Sam","DE",NA,NA,NA,0,0,0,NA,NA
"480",2014,"Jimmy Staten","DT",NA,NA,NA,0,0,0,NA,NA
"481",2015,"Danielle Hunter","DE",53,2015,2022,0,3,4,102,73
"482",2015,"Leonard Williams","DE",52,2015,2022,0,1,7,124,116
"483",2015,"Frank Clark","DE",49,2015,2022,0,3,6,120,88
"484",2015,"Grady Jarrett","NT",49,2015,2022,0,2,7,127,112
"485",2015,"Preston Smith","DE",48,2015,2022,0,0,7,129,112
"486",2015,"Za'Darius Smith","DE",45,2015,2022,0,3,3,107,64
"487",2015,"Malcom Brown","DT",43,2015,2021,0,0,6,106,97
"488",2015,"Arik Armstead","DT",37,2015,2022,0,0,5,104,85
"489",2015,"Trey Flowers","DE",34,2015,2022,0,0,4,79,64
"490",2015,"Danny Shelton","NT",33,2015,2022,0,0,5,101,72
"491",2015,"Markus Golden","DE",32,2015,2022,0,0,4,111,68
"492",2015,"Eddie Goldman","DT",32,2015,2021,0,0,4,81,73
"493",2015,"Tyeler Davison","DT",31,2015,2022,0,0,6,111,86
"494",2015,"Jordan Phillips","NT",27,2015,2022,0,0,4,106,53
"495",2015,"Rakeem Nunez-Roches","DT",22,2015,2022,0,0,3,102,38
"496",2015,"Henry Anderson","DE",21,2015,2022,0,0,4,89,43
"497",2015,"Angelo Blackson","DT",21,2015,2022,0,0,1,117,42
"498",2015,"Christian Covington","DT",20,2015,2022,0,0,1,102,32
"499",2015,"Rodney Gunter","DT",18,2015,2019,0,0,3,77,38
"500",2015,"Mario Edwards","DT",17,2015,2022,0,0,1,99,32
"501",2015,"Darius Philon","DT",14,2015,2021,0,0,0,65,21
"502",2015,"Carl Davis","DT",13,2015,2022,0,0,1,72,19
"503",2015,"David Parry","NT",13,2015,2018,0,0,2,36,32
"504",2015,"Shane Ray","DE",12,2015,2018,0,0,1,49,15
"505",2015,"Anthony Chickillo","DE",10,2015,2020,0,0,1,76,9
"506",2015,"Nate Orchard","DE",8,2015,2021,0,0,1,48,13
"507",2015,"Brian Mihalik","DE",5,2017,2018,0,0,0,20,2
"508",2015,"Christian Ringo","DE",5,2016,2022,0,0,0,36,4
"509",2015,"Xavier Cooper","DT",4,2015,2017,0,0,0,40,2
"510",2015,"Ryan Russell","DE",4,2015,2017,0,0,0,23,7
"511",2015,"Leterrius Walton","DT",4,2015,2018,0,0,0,36,4
"512",2015,"Geneo Grissom","DE",3,2015,2018,0,0,0,37,0
"513",2015,"Darius Kilgo","NT",3,2015,2018,0,0,0,29,0
"514",2015,"Deon Simon","NT",2,2016,2016,0,0,0,16,1
"515",2015,"Michael Bennett","DT",1,2015,2018,0,0,0,16,0
"516",2015,"Obum Gwacham","DE",1,2015,2017,0,0,0,15,0
"517",2015,"Owamagbe Odighizuwa","DE",1,2015,2016,0,0,0,18,0
"518",2015,"Gabe Wright","DT",1,2015,2018,0,0,0,15,1
"519",2015,"Kristjan Sokoli","DT",0,2015,2015,0,0,0,1,0
"520",2015,"B.J. Dubose","DE",NA,NA,NA,0,0,0,NA,NA
"521",2015,"Marcus Hardison","DE",NA,NA,NA,0,0,0,NA,NA
"522",2015,"Martin Ifedi","DE",NA,NA,NA,0,0,0,NA,NA
"523",2015,"Shaquille Riddick","DE",NA,NA,NA,0,0,0,NA,NA
"524",2016,"DeForest Buckner","DE",63,2016,2022,1,2,7,112,109
"525",2016,"Chris Jones","DT",63,2016,2022,1,4,7,107,86
"526",2016,"Matt Judon","DE",55,2016,2022,0,4,6,110,80
"527",2016,"Joey Bosa","DE",49,2016,2022,0,4,6,84,79
"528",2016,"Kenny Clark","DT",46,2016,2022,0,2,6,106,92
"529",2016,"Yannick Ngakoue","DE",46,2016,2022,0,1,7,110,102
"530",2016,"Javon Hargrave","DT",45,2016,2022,0,1,7,111,96
"531",2016,"Jarran Reed","DT",39,2016,2022,0,0,6,106,94
"532",2016,"Maliek Collins","DT",38,2016,2022,0,0,7,103,96
"533",2016,"Dean Lowry","DE",36,2016,2022,0,0,6,111,80
"534",2016,"D.J. Reader","NT",34,2016,2022,0,0,4,91,82
"535",2016,"Emmanuel Ogbah","DE",33,2016,2022,0,0,5,92,70
"536",2016,"David Onyemata","DT",33,2016,2022,0,0,4,106,68
"537",2016,"A'Shawn Robinson","DT",28,2016,2022,0,0,4,93,61
"538",2016,"Matthew Ioannidis","DT",25,2016,2022,0,0,3,86,53
"539",2016,"Sheldon Rankins","DT",25,2016,2022,0,0,3,94,51
"540",2016,"Adam Gotsis","DT",24,2016,2022,0,0,3,104,47
"541",2016,"Quinton Jefferson","DT",22,2016,2022,0,0,3,89,48
"542",2016,"Shaq Lawson","DE",22,2016,2022,0,0,1,93,37
"543",2016,"Austin Johnson","NT",21,2016,2022,0,0,2,99,38
"544",2016,"Andrew Billings","NT",20,2017,2022,0,0,3,67,51
"545",2016,"Carl Nassib","DE",20,2016,2022,0,0,1,99,38
"546",2016,"Jihad Ward","DE",16,2016,2022,0,0,2,85,26
"547",2016,"Vernon Butler","DT",13,2016,2022,0,0,2,77,19
"548",2016,"Hassan Ridgeway","DT",13,2016,2022,0,0,0,77,19
"549",2016,"Jonathan Bullard","DT",12,2016,2022,0,0,1,82,22
"550",2016,"Kamalei Correa","DE",11,2016,2020,0,0,1,63,19
"551",2016,"Adolphus Washington","DT",9,2016,2018,0,0,2,35,21
"552",2016,"Anthony Zettel","DT",9,2016,2020,0,0,1,50,16
"553",2016,"Ronald Blair","DE",7,2016,2021,0,0,0,55,5
"554",2016,"Sheldon Day","DT",6,2016,2021,0,0,0,67,3
"555",2016,"Robert Nkemdiche","DT",6,2016,2021,0,0,0,38,6
"556",2016,"Shilique Calhoun","DE",5,2016,2020,0,0,0,51,1
"557",2016,"Noah Spence","DE",5,2016,2021,0,0,0,43,6
"558",2016,"Willie Henry","DT",4,2017,2020,0,0,0,18,3
"559",2016,"Kevin Dodd","DE",2,2016,2017,0,0,0,18,1
"560",2016,"Bronson Kaufusi","DE",2,2017,2019,0,0,0,9,2
"561",2016,"Vincent Valentine","DT",2,2016,2018,0,0,0,16,2
"562",2016,"Dadi Nicolas","DE",1,2016,2016,0,0,0,11,0
"563",2016,"Jonathan Woodard","DE",1,2018,2018,0,0,0,6,0
"564",2016,"Charles Tapper","DE",0,2017,2017,0,0,0,2,0
"565",2016,"Alex McCalister","DE",NA,NA,NA,0,0,0,NA,NA
"566",2017,"Myles Garrett","DE",62,2017,2022,2,4,6,84,81
"567",2017,"Jonathan Allen","DE",44,2017,2022,0,2,5,85,85
"568",2017,"Dalvin Tomlinson","DT",35,2017,2022,0,0,6,93,93
"569",2017,"Larry Ogunjobi","DT",34,2017,2022,0,0,5,92,79
"570",2017,"Davon Godchaux","DT",32,2017,2022,0,0,4,86,75
"571",2017,"Deatrich Wise Jr.","DE",30,2017,2022,0,0,2,95,43
"572",2017,"D.J. Jones","DT",29,2017,2022,0,0,4,76,61
"573",2017,"Grover Stewart","DT",28,2017,2022,0,0,4,96,64
"574",2017,"Derek Barnett","DE",22,2017,2022,0,0,3,65,45
"575",2017,"Tanoh Kpassagnon","DE",19,2017,2022,0,0,2,84,34
"576",2017,"Carlos Watkins","DT",19,2017,2022,0,0,1,69,36
"577",2017,"Al-Quadin Muhammad","DE",17,2017,2022,0,0,1,84,34
"578",2017,"Solomon Thomas","DE",17,2017,2022,0,0,2,82,30
"579",2017,"Chris Wormley","DE",17,2017,2022,0,0,3,80,31
"580",2017,"Takkarist McKinley","DE",15,2017,2022,0,0,2,64,27
"581",2017,"Dawuane Smoot","DE",15,2017,2022,0,0,0,87,17
"582",2017,"Tarell Basham","DE",13,2017,2022,0,0,1,82,18
"583",2017,"Jaleel Johnson","DT",13,2017,2022,0,0,1,74,21
"584",2017,"DeMarcus Walker","DE",12,2017,2022,0,0,0,66,13
"585",2017,"Montravius Adams","DT",11,2017,2022,0,0,1,72,17
"586",2017,"Ifeadi Odenigbo","DL",11,2018,2022,0,0,1,55,15
"587",2017,"Taco Charlton","DE",9,2017,2022,0,0,0,60,13
"588",2017,"Isaac Rochell","DT",9,2017,2022,0,0,0,70,10
"589",2017,"Malik McDowell","DT",6,2021,2021,0,0,1,15,14
"590",2017,"Vincent Taylor","DT",5,2017,2021,0,0,0,40,2
"591",2017,"Eddie Vanderdoes","DT",5,2017,2019,0,0,1,19,13
"592",2017,"Avery Moss","DE",4,2017,2019,0,0,1,22,10
"593",2017,"Pat O'Connor","DE",4,2017,2022,0,0,0,57,0
"594",2017,"Derek Rivers","DE",4,2018,2021,0,0,0,24,1
"595",2017,"Tanzel Smart","DT",4,2017,2022,0,0,0,37,4
"596",2017,"Ryan Glasgow","DT",3,2017,2020,0,0,0,26,3
"597",2017,"Treyvon Hester","DT",3,2017,2019,0,0,0,41,2
"598",2017,"Nazair Jones","DT",3,2017,2018,0,0,0,20,2
"599",2017,"Caleb Brantley","DT",2,2017,2019,0,0,0,20,1
"600",2017,"Daeshon Hall","DE",1,2017,2019,0,0,0,13,0
"601",2017,"Jeremiah Ledbetter","DE",1,2017,2022,0,0,0,21,0
"602",2017,"Elijah Qualls","DT",1,2017,2017,0,0,0,6,0
"603",2017,"Dylan Donahue","DL",0,2017,2017,0,0,0,4,0
"604",2017,"Joey Ivie","DT",0,2019,2019,0,0,0,8,0
"605",2017,"Ejuan Price","DE",0,2017,2017,0,0,0,1,0
"606",2017,"Jordan Carrell","DT",NA,NA,NA,0,0,0,NA,NA
"607",2017,"Stevie Tu'ikolovatu","NT",NA,NA,NA,0,0,0,NA,NA
"608",2018,"Daron Payne","DT",39,2018,2022,0,1,5,81,75
"609",2018,"Vita Vea","DT",31,2018,2022,0,1,3,64,59
"610",2018,"Sam Hubbard","DE",30,2018,2022,0,0,4,75,59
"611",2018,"Bradley Chubb","DE",29,2018,2022,0,2,2,57,56
"612",2018,"Bilal Nichols","DT",29,2018,2022,0,0,4,77,66
"613",2018,"Derrick Nnadi","DT",27,2018,2022,0,0,4,81,69
"614",2018,"Sebastian Joseph-Day","DT",26,2019,2022,0,0,2,55,54
"615",2018,"Lorenzo Carter","DE",24,2018,2022,0,0,4,66,50
"616",2018,"Justin Jones","DT",22,2018,2022,0,0,4,68,52
"617",2018,"Josh Sweat","DE",21,2018,2022,0,1,2,71,32
"618",2018,"B.J. Hill","DT",20,2018,2022,0,0,3,80,35
"619",2018,"Marcus Davenport","DE",18,2018,2022,0,0,2,63,32
"620",2018,"John Franklin-Myers","DE",18,2018,2022,0,0,2,64,35
"621",2018,"Taven Bryan","DT",16,2018,2022,0,0,3,79,33
"622",2018,"Folorunso Fatukasi","DT",16,2018,2022,0,0,2,59,36
"623",2018,"Rasheem Green","DT",16,2018,2022,0,0,2,69,29
"624",2018,"Harrison Phillips","DT",16,2018,2022,0,0,1,62,28
"625",2018,"Zach Sieler","DE",16,2018,2022,0,0,1,59,33
"626",2018,"Dorance Armstrong Jr.","DE",14,2018,2022,0,0,0,76,13
"627",2018,"P.J. Hall","DT",11,2018,2020,0,0,2,40,27
"628",2018,"Arden Key","DE",10,2018,2022,0,0,1,71,13
"629",2018,"Tyquan Lewis","DE",10,2018,2022,0,0,0,48,16
"630",2018,"Maurice Hurst Jr.","DT",9,2018,2021,0,0,1,42,17
"631",2018,"Ogbonnia Okoronkwo","DE",8,2019,2022,0,0,0,50,8
"632",2018,"Nathan Shepherd","DT",8,2018,2022,0,0,0,73,12
"633",2018,"Da'Shawn Hand","DE",7,2018,2022,0,0,1,31,11
"634",2018,"Tim Settle","DT",7,2018,2022,0,0,0,78,4
"635",2018,"Jalyn Holmes","DE",6,2018,2022,0,0,0,34,10
"636",2018,"Kentavius Street","DT",6,2019,2022,0,0,0,52,4
"637",2018,"Chad Thomas","DE",5,2018,2019,0,0,0,20,8
"638",2018,"Deadrin Senat","DT",4,2018,2022,0,0,0,34,2
"639",2018,"Breeland Speaks","DE",3,2018,2018,0,0,0,16,4
"640",2018,"Andrew Brown","DE",2,2019,2022,0,0,0,28,1
"641",2018,"Duke Ejiofor","DE",1,2018,2018,0,0,0,12,0
"642",2018,"Kylie Fitts","DE",1,2018,2021,0,0,0,28,1
"643",2018,"Justin Lawler","DE",1,2018,2021,0,0,0,19,0
"644",2018,"R.J. McIntosh","DT",1,2018,2019,0,0,0,18,0
"645",2018,"Kahlil McKenzie","DT",1,2020,2021,0,0,0,12,0
"646",2018,"Jullian Taylor","DT",1,2018,2019,0,0,0,12,0
"647",2018,"James Looney","DE",0,2018,2018,0,0,0,3,0
"648",2018,"Trevon Young","DE",0,2018,2018,0,0,0,2,0
"649",2018,"Ade Aruna","DE",NA,NA,NA,0,0,0,NA,NA
"650",2018,"Joshua Frazier","DT",NA,NA,NA,0,0,0,NA,NA
"651",2018,"Kendrick Norton","DT",NA,NA,NA,0,0,0,NA,NA
"652",2019,"Nick Bosa","DE",41,2019,2022,1,3,3,51,49
"653",2019,"Jeffery Simmons","DT",37,2019,2022,0,2,4,56,54
"654",2019,"Maxx Crosby","DE",34,2019,2022,0,2,4,66,60
"655",2019,"Quinnen Williams","DT",32,2019,2022,1,1,4,57,53
"656",2019,"Dexter Lawrence","DT",31,2019,2022,0,1,3,64,57
"657",2019,"Brian Burns","DE",29,2019,2022,0,2,3,64,51
"658",2019,"Ed Oliver","DT",29,2019,2022,0,0,3,62,53
"659",2019,"Montez Sweat","DE",27,2019,2022,0,0,3,59,59
"660",2019,"Christian Wilkins","DT",27,2019,2022,0,0,4,64,60
"661",2019,"Dre'Mont Jones","DT",18,2019,2022,0,0,2,56,29
"662",2019,"Zach Allen","DE",16,2019,2022,0,0,3,45,35
"663",2019,"Jerry Tillery","DT",16,2019,2022,0,0,1,62,33
"664",2019,"Greg Gaines","DT",13,2019,2022,0,0,2,59,25
"665",2019,"Clelin Ferrell","DE",12,2019,2022,0,0,2,58,30
"666",2019,"Armon Watts","DT",12,2019,2022,0,0,1,57,22
"667",2019,"Anthony Nelson","DE",11,2019,2022,0,0,0,59,12
"668",2019,"Chase Winovich","DE",11,2019,2022,0,0,0,53,11
"669",2019,"Isaiah Buggs","DT",10,2019,2022,0,0,1,46,20
"670",2019,"Byron Cowart","DT",10,2019,2022,0,0,1,36,14
"671",2019,"L.J. Collier","DE",9,2019,2022,0,0,1,45,16
"672",2019,"Kingsley Keke","DT",9,2019,2021,0,0,1,41,17
"673",2019,"Jaylon Ferguson","DE",8,2019,2021,0,0,1,38,10
"674",2019,"Charles Omenihu","DE",8,2019,2022,0,0,0,61,10
"675",2019,"Oshane Ximines","DE",8,2019,2022,0,0,0,45,9
"676",2019,"John Cominsky","DE",7,2019,2022,0,0,0,41,9
"677",2019,"Austin Bryant","DE",5,2019,2022,0,0,0,33,6
"678",2019,"Trysten Hill","DT",5,2019,2022,0,0,0,31,5
"679",2019,"Khalen Saunders","DT",5,2019,2022,0,0,0,38,5
"680",2019,"Michael Dogbe","DE",4,2019,2022,0,0,0,40,5
"681",2019,"Darryl Johnson","DE",4,2019,2022,0,0,0,38,1
"682",2019,"Renell Wren","DT",2,2019,2022,0,0,0,13,2
"683",2019,"Jordan Brailford","DE",1,2020,2020,0,0,0,5,0
"684",2019,"Cortez Broughton","DT",1,2019,2021,0,0,0,12,0
"685",2019,"Joe Jackson","DE",1,2019,2021,0,0,0,20,0
"686",2019,"Quinton Bell","DE",0,2020,2022,0,0,0,9,0
"687",2019,"Gerri Green","DE",0,2022,2022,0,0,0,1,0
"688",2019,"Daylon Mack","DT",0,2019,2019,0,0,0,1,0
"689",2019,"Shareef Miller","DE",0,2019,2019,0,0,0,1,0
"690",2019,"Dontavius Russell","DT",0,2019,2019,0,0,0,3,0
"691",2019,"Sutton Smith","DE",0,2021,2021,0,0,0,8,0
"692",2019,"Terry Beckner Jr.","DT",NA,NA,NA,0,0,0,NA,NA
"693",2019,"Demarcus Christmas","DT",NA,NA,NA,0,0,0,NA,NA
"694",2019,"Jalen Jelks","DE",NA,NA,NA,0,0,0,NA,NA
"695",2019,"P.J. Johnson","DE",NA,NA,NA,0,0,0,NA,NA
"696",2019,"Chris Slayton","DT",NA,NA,NA,0,0,0,NA,NA
"697",2020,"Derrick Brown","DT",19,2020,2022,0,0,3,49,46
"698",2020,"Raekwon Davis","DT",19,2020,2022,0,0,3,46,41
"699",2020,"Chase Young","DE",19,2020,2022,0,1,1,27,26
"700",2020,"Justin Madubuike","DT",15,2020,2022,0,0,2,42,30
"701",2020,"Yetur Gross-Matos","DE",14,2020,2022,0,0,1,43,26
"702",2020,"DaVon Hamilton","DT",13,2020,2022,0,0,1,44,28
"703",2020,"Javon Kinlaw","DT",12,2020,2022,0,0,1,24,22
"704",2020,"James Smith-Williams","DE",11,2020,2022,0,0,1,42,20
"705",2020,"D.J. Wonnum","DE",11,2020,2022,0,0,1,47,17
"706",2020,"Jordan Elliott","DT",10,2020,2022,0,0,1,49,21
"707",2020,"Trevis Gipson","DE",9,2020,2022,0,0,1,40,19
"708",2020,"Jonathan Greenard","DE",9,2020,2022,0,0,1,33,17
"709",2020,"Bravvion Roy","DT",9,2020,2022,0,0,1,45,15
"710",2020,"Neville Gallimore","DT",8,2020,2022,0,0,1,35,14
"711",2020,"Broderick Washington Jr.","DT",8,2020,2022,0,0,1,39,11
"712",2020,"K'Lavon Chaisson","DE",7,2020,2022,0,0,0,40,11
"713",2020,"Leki Fotu","DT",7,2020,2022,0,0,1,45,12
"714",2020,"A.J. Epenesa","DE",6,2020,2022,0,0,0,43,3
"715",2020,"Rashard Lawrence","DT",6,2020,2022,0,0,0,25,13
"716",2020,"John Penisini","DT",6,2020,2021,0,0,1,32,12
"717",2020,"Darrell Taylor","DE",6,2021,2022,0,0,0,32,8
"718",2020,"Casey Toohill","DE",6,2020,2022,0,0,0,41,6
"719",2020,"Michael Danna","DE",5,2020,2022,0,0,0,43,7
"720",2020,"James Lynch","DT",5,2020,2022,0,0,0,37,3
"721",2020,"Ross Blacklock","DT",4,2020,2022,0,0,0,40,3
"722",2020,"Larrell Murchison","DT",4,2020,2022,0,0,0,29,5
"723",2020,"Marlon Davidson","DE",3,2020,2021,0,0,0,19,1
"724",2020,"Jonathan Garvin","DE",3,2020,2022,0,0,0,38,1
"725",2020,"Julian Okwara","DE",3,2020,2022,0,0,0,29,3
"726",2020,"Alton Robinson","DE",3,2020,2021,0,0,0,30,3
"727",2020,"McTelvin Agim","DT",2,2020,2021,0,0,0,17,0
"728",2020,"Khalid Kareem","DE",2,2020,2022,0,0,0,27,1
"729",2020,"Bradlee Anae","DE",1,2020,2021,0,0,0,11,0
"730",2020,"Carlos Davis","DT",1,2020,2022,0,0,0,12,0
"731",2020,"Jason Strowbridge","DE",1,2020,2020,0,0,0,8,0
"732",2020,"Kenny Willekes","DE",1,2021,2021,0,0,0,6,0
"733",2020,"Jabari Zuniga","DE",1,2020,2022,0,0,0,12,0
"734",2020,"Jashon Cornell","DT",0,2021,2021,0,0,0,1,0
"735",2020,"Khalil Davis","DT",0,2020,2021,0,0,0,3,0
"736",2020,"Curtis Weaver","DE",0,2021,2021,0,0,0,1,0
"737",2020,"Robert Windsor","DT",0,2020,2020,0,0,0,2,0
"738",2021,"Gregory Rousseau","DL",17,2021,2022,0,0,2,30,30
"739",2021,"Osa Odighizuwa","DL",14,2021,2022,0,0,2,33,29
"740",2021,"Roy Lopez","DL",13,2021,2022,0,0,2,33,29
"741",2021,"Kwity Paye","DL",13,2021,2022,0,0,2,27,27
"742",2021,"Jaelan Phillips","DL",12,2021,2022,0,0,1,34,20
"743",2021,"Adetokunbo Ogundeji","DL",10,2021,2022,0,0,2,32,27
"744",2021,"Jonathon Cooper","DE",9,2021,2022,0,0,1,30,14
"745",2021,"Alim McNeill","DT",9,2021,2022,0,0,1,34,23
"746",2021,"Quinton Bohanna","DT",7,2021,2022,0,0,1,27,10
"747",2021,"Odafe Oweh","DE",7,2021,2022,0,0,0,32,8
"748",2021,"Ta'Quon Graham","DL",6,2021,2022,0,0,1,24,14
"749",2021,"Christian Barmore","DL",5,2021,2022,0,0,0,27,5
"750",2021,"Derrick Barnes","DE",5,2021,2022,0,0,0,32,10
"751",2021,"Isaiahh Loudermilk","DE",4,2021,2022,0,0,0,26,5
"752",2021,"Dayo Odeyingbo","DL",4,2021,2022,0,0,0,27,4
"753",2021,"Rashad Weaver","DL",4,2021,2022,0,0,0,18,4
"754",2021,"Boogie Basham","DL",3,2021,2022,0,0,0,23,0
"755",2021,"Chauncey Golston","DL",3,2021,2022,0,0,0,30,0
"756",2021,"Patrick Johnson","DE",3,2021,2022,0,0,0,33,2
